,label,youtube_id,time_start,time_end,split,is_cc,video_name
564,hurdling,ZYPsn9oaOrU,14,24,train,0,ZYPsn9oaOrU_000014_000024.mp4
565,hurdling,METLIHURcmY,4,14,train,0,METLIHURcmY_000004_000014.mp4
566,hurdling,7EYNWIBJAtE,205,215,train,0,7EYNWIBJAtE_000205_000215.mp4
567,hurdling,RN1jGV3HFK8,22,32,train,0,RN1jGV3HFK8_000022_000032.mp4
568,hurdling,ggxcDpmEvbQ,3,13,train,0,ggxcDpmEvbQ_000003_000013.mp4
569,hurdling,MR1xsqg42eA,19,29,train,0,MR1xsqg42eA_000019_000029.mp4
570,hurdling,5I7NeuQdBgI,0,10,train,0,5I7NeuQdBgI_000000_000010.mp4
571,hurdling,FwYrkv3ZcGo,0,10,train,0,FwYrkv3ZcGo_000000_000010.mp4
572,hurdling,cxVsdFJyIiI,85,95,train,0,cxVsdFJyIiI_000085_000095.mp4
573,hurdling,jMNTugQjccE,16,26,train,0,jMNTugQjccE_000016_000026.mp4
574,hurdling,hCjHqTOU1Y0,0,10,train,0,hCjHqTOU1Y0_000000_000010.mp4
575,hurdling,wncIjxtN_Ek,5,15,train,0,wncIjxtN_Ek_000005_000015.mp4
576,hurdling,ErlvbIVGPX4,5,15,train,0,ErlvbIVGPX4_000005_000015.mp4
577,hurdling,uwK9fDYT5PU,71,81,train,0,uwK9fDYT5PU_000071_000081.mp4
578,hurdling,hXZGmWrSCtI,25,35,train,0,hXZGmWrSCtI_000025_000035.mp4
579,hurdling,rvADKu34rpA,27,37,train,0,rvADKu34rpA_000027_000037.mp4
580,hurdling,iCu3GdcMAg8,0,10,train,0,iCu3GdcMAg8_000000_000010.mp4
581,hurdling,ZLc_5PLVFp4,281,291,train,0,ZLc_5PLVFp4_000281_000291.mp4
582,laughing,iq50BTjtQjM,37,47,train,1,iq50BTjtQjM_000037_000047.mp4
583,laughing,zy1ASrp9K5Y,18,28,train,0,zy1ASrp9K5Y_000018_000028.mp4
584,laughing,QPB4jrAyJrM,15,25,train,0,QPB4jrAyJrM_000015_000025.mp4
585,laughing,DLJ_GoUkGy0,44,54,train,0,DLJ_GoUkGy0_000044_000054.mp4
586,laughing,Q5n9nSJ-0zs,6,16,train,0,Q5n9nSJ-0zs_000006_000016.mp4
587,laughing,Ymmm_NneIAQ,68,78,train,0,Ymmm_NneIAQ_000068_000078.mp4
588,laughing,3lLu6msJ7PA,49,59,train,0,3lLu6msJ7PA_000049_000059.mp4
589,laughing,KyMmKlGlECg,166,176,train,1,KyMmKlGlECg_000166_000176.mp4
590,laughing,CqtSaVT_IW8,133,143,train,1,CqtSaVT_IW8_000133_000143.mp4
591,laughing,Bx2LoYnJG0M,703,713,train,1,Bx2LoYnJG0M_000703_000713.mp4
592,laughing,TW2Fg2vdPGg,42,52,train,0,TW2Fg2vdPGg_000042_000052.mp4
593,laughing,kcxsVBxXsgw,0,10,train,0,kcxsVBxXsgw_000000_000010.mp4
594,laughing,D-VG76FpNKE,21,31,train,1,D-VG76FpNKE_000021_000031.mp4
595,laughing,BY1BWKQGKfo,7,17,train,0,BY1BWKQGKfo_000007_000017.mp4
596,laughing,-tzRVLORGvY,15,25,train,0,-tzRVLORGvY_000015_000025.mp4
597,laughing,Jyjn3tmK39M,339,349,train,1,Jyjn3tmK39M_000339_000349.mp4
598,laughing,MCLw8O5YTB8,31,41,train,0,MCLw8O5YTB8_000031_000041.mp4
599,laughing,Gp9nFFONvI8,106,116,train,1,Gp9nFFONvI8_000106_000116.mp4
600,laughing,GQx7xQiIQfY,13,23,train,0,GQx7xQiIQfY_000013_000023.mp4
601,laughing,Pka1ONug6g0,54,64,train,0,Pka1ONug6g0_000054_000064.mp4
602,laughing,nEg7AqjTSwU,0,10,train,0,nEg7AqjTSwU_000000_000010.mp4
603,laughing,UT1gwz5vYXc,76,86,train,0,UT1gwz5vYXc_000076_000086.mp4
604,laughing,xOZrv1VsmTU,4,14,train,1,xOZrv1VsmTU_000004_000014.mp4
605,laughing,n5qSo3w8bBg,80,90,train,0,n5qSo3w8bBg_000080_000090.mp4
606,laughing,5ZfAcLdEHKc,0,10,train,0,5ZfAcLdEHKc_000000_000010.mp4
607,laughing,xuMbMeFJS6I,86,96,train,0,xuMbMeFJS6I_000086_000096.mp4
608,laughing,nGpIrUKKHPk,6,16,train,1,nGpIrUKKHPk_000006_000016.mp4
609,laughing,K7lqeemM-XU,100,110,train,0,K7lqeemM-XU_000100_000110.mp4
610,laughing,Cq8NbvEOd3E,35,45,train,0,Cq8NbvEOd3E_000035_000045.mp4
611,laughing,F7NtwlnU_n0,56,66,train,1,F7NtwlnU_n0_000056_000066.mp4
612,laughing,K4TMpwQOXnM,57,67,train,0,K4TMpwQOXnM_000057_000067.mp4
613,laughing,GuXrFrNwLlk,27,37,train,0,GuXrFrNwLlk_000027_000037.mp4
614,laughing,FSApcm7ltpQ,85,95,train,0,FSApcm7ltpQ_000085_000095.mp4
615,laughing,m12JNY0q1Ys,47,57,train,0,m12JNY0q1Ys_000047_000057.mp4
616,laughing,puLdOPnkToQ,41,51,train,0,puLdOPnkToQ_000041_000051.mp4
617,laughing,zys1wa1TEP4,40,50,train,0,zys1wa1TEP4_000040_000050.mp4
618,laughing,0kQ4o5MG0tA,35,45,train,0,0kQ4o5MG0tA_000035_000045.mp4
619,laughing,DXKzA68hUbI,14,24,train,0,DXKzA68hUbI_000014_000024.mp4
620,laughing,hlOEa0Z-YLQ,4,14,train,0,hlOEa0Z-YLQ_000004_000014.mp4
621,laughing,H7CtWGVTxfA,30,40,train,1,H7CtWGVTxfA_000030_000040.mp4
622,laughing,r3-W9gLpXvI,35,45,train,1,r3-W9gLpXvI_000035_000045.mp4
623,laughing,JFsKLHnrYIM,20,30,train,0,JFsKLHnrYIM_000020_000030.mp4
624,laughing,rirfhUEHgZk,15,25,train,0,rirfhUEHgZk_000015_000025.mp4
625,laughing,6b8K9ePxUWY,14,24,train,0,6b8K9ePxUWY_000014_000024.mp4
626,laughing,mfCyI9rFMWw,53,63,train,0,mfCyI9rFMWw_000053_000063.mp4
627,laughing,wFCt37QysUI,0,10,train,0,wFCt37QysUI_000000_000010.mp4
628,laughing,6Y2kqGQBDBs,88,98,train,0,6Y2kqGQBDBs_000088_000098.mp4
629,laughing,JgCcW8d9ApI,24,34,train,0,JgCcW8d9ApI_000024_000034.mp4
630,laughing,aO-Dzse2sOo,1,11,train,0,aO-Dzse2sOo_000001_000011.mp4
631,laughing,lre1kr7S9Ic,352,362,train,0,lre1kr7S9Ic_000352_000362.mp4
632,laughing,ywCIg9IY804,357,367,train,0,ywCIg9IY804_000357_000367.mp4
633,laughing,xWFymLLSOJQ,65,75,train,0,xWFymLLSOJQ_000065_000075.mp4
634,laughing,gGqbx5TWpcA,54,64,train,0,gGqbx5TWpcA_000054_000064.mp4
635,laughing,Zsr8nfk7j2o,100,110,train,0,Zsr8nfk7j2o_000100_000110.mp4
636,laughing,fgpmgrKVbeQ,8,18,train,1,fgpmgrKVbeQ_000008_000018.mp4
637,laughing,EMbG-f5oc3U,82,92,train,0,EMbG-f5oc3U_000082_000092.mp4
638,laughing,8qNEeqoNQJM,4,14,train,0,8qNEeqoNQJM_000004_000014.mp4
639,laughing,hDZ0MbNw42Q,20,30,train,0,hDZ0MbNw42Q_000020_000030.mp4
640,laughing,f3aPmf6DNaw,16,26,train,0,f3aPmf6DNaw_000016_000026.mp4
641,laughing,AINHryEcmWM,15,25,train,1,AINHryEcmWM_000015_000025.mp4
642,laughing,g2lLJuBEUDc,4,14,train,1,g2lLJuBEUDc_000004_000014.mp4
643,laughing,8bHeX32fdjk,20,30,train,0,8bHeX32fdjk_000020_000030.mp4
644,laughing,aGhcyFZTw20,170,180,train,0,aGhcyFZTw20_000170_000180.mp4
645,laughing,-H1ScxTwBlw,123,133,train,0,-H1ScxTwBlw_000123_000133.mp4
646,laughing,LlViRqBqtGw,33,43,train,1,LlViRqBqtGw_000033_000043.mp4
647,laughing,1TZJqNJ4YtE,947,957,train,0,1TZJqNJ4YtE_000947_000957.mp4
648,laughing,NxSryNqm7q8,0,10,train,0,NxSryNqm7q8_000000_000010.mp4
649,laughing,ja-o8Yc5dWY,29,39,train,0,ja-o8Yc5dWY_000029_000039.mp4
650,laughing,-BIOMlhr3z8,467,477,train,0,-BIOMlhr3z8_000467_000477.mp4
651,laughing,gOvVk2OJMZI,0,10,train,0,gOvVk2OJMZI_000000_000010.mp4
652,laughing,WLhzV-d6D_I,4,14,train,0,WLhzV-d6D_I_000004_000014.mp4
653,laughing,1nyzGiAv4DU,13,23,train,0,1nyzGiAv4DU_000013_000023.mp4
654,laughing,O6MbrlTasi8,27,37,train,0,O6MbrlTasi8_000027_000037.mp4
655,laughing,Upp6O81gDDc,45,55,train,0,Upp6O81gDDc_000045_000055.mp4
656,laughing,qBqPkLzBDMM,79,89,train,0,qBqPkLzBDMM_000079_000089.mp4
657,laughing,K6mlRKG84iw,163,173,train,0,K6mlRKG84iw_000163_000173.mp4
658,laughing,Iz3XGryMS-Q,314,324,train,0,Iz3XGryMS-Q_000314_000324.mp4
659,laughing,nwn2pcu9F7s,481,491,train,1,nwn2pcu9F7s_000481_000491.mp4
660,moving furniture,SW63xvzX2Hk,38,48,train,0,SW63xvzX2Hk_000038_000048.mp4
661,moving furniture,qufk2sHtZAs,55,65,train,0,qufk2sHtZAs_000055_000065.mp4
662,moving furniture,reQAXGoOxkU,2,12,train,0,reQAXGoOxkU_000002_000012.mp4
663,moving furniture,mWClFj8DMxQ,17,27,train,0,mWClFj8DMxQ_000017_000027.mp4
664,moving furniture,jgZxEssDhPQ,59,69,train,0,jgZxEssDhPQ_000059_000069.mp4
665,moving furniture,9bo7l0fh-U4,5,15,train,0,9bo7l0fh-U4_000005_000015.mp4
666,moving furniture,iT6MFyr19T0,5,15,train,0,iT6MFyr19T0_000005_000015.mp4
667,moving furniture,qY-lPsk-GBk,45,55,train,0,qY-lPsk-GBk_000045_000055.mp4
668,moving furniture,kntdL92CON8,11,21,train,0,kntdL92CON8_000011_000021.mp4
669,moving furniture,eEcDYKrnFmY,36,46,train,0,eEcDYKrnFmY_000036_000046.mp4
670,moving furniture,fJQoaTvAyLs,4,14,train,0,fJQoaTvAyLs_000004_000014.mp4
671,moving furniture,9ypiYu-depI,4,14,train,0,9ypiYu-depI_000004_000014.mp4
672,moving furniture,GeFXbuNApjA,29,39,train,0,GeFXbuNApjA_000029_000039.mp4
673,moving furniture,SDTooAPN97o,3,13,train,0,SDTooAPN97o_000003_000013.mp4
674,moving furniture,uYnNp65GBE0,9,19,train,0,uYnNp65GBE0_000009_000019.mp4
675,moving furniture,lbCfrGzUZ-k,6,16,train,0,lbCfrGzUZ-k_000006_000016.mp4
676,moving furniture,I0i3GzySyIs,31,41,train,0,I0i3GzySyIs_000031_000041.mp4
677,moving furniture,VxGT7XW3MFE,12,22,train,0,VxGT7XW3MFE_000012_000022.mp4
678,moving furniture,d2rEDhLeCHg,0,10,train,0,d2rEDhLeCHg_000000_000010.mp4
679,moving furniture,LjdgtYZANfw,37,47,train,0,LjdgtYZANfw_000037_000047.mp4
680,moving furniture,O79-sFjl7ic,23,33,train,0,O79-sFjl7ic_000023_000033.mp4
681,moving furniture,LH6yb1WE5VY,3,13,train,0,LH6yb1WE5VY_000003_000013.mp4
682,moving furniture,zYVox8pmXjo,197,207,train,0,zYVox8pmXjo_000197_000207.mp4
683,moving furniture,guF5fPcGpVw,72,82,train,0,guF5fPcGpVw_000072_000082.mp4
684,moving furniture,FYd5UzZCw0Y,6,16,train,0,FYd5UzZCw0Y_000006_000016.mp4
685,moving furniture,B4Vf0-R0xD8,18,28,train,0,B4Vf0-R0xD8_000018_000028.mp4
686,moving furniture,ZcNHibfeisI,10,20,train,0,ZcNHibfeisI_000010_000020.mp4
687,moving furniture,t7uCl5n4soQ,6,16,train,0,t7uCl5n4soQ_000006_000016.mp4
688,playing basketball,W1rNiEqvxRY,39,49,train,0,W1rNiEqvxRY_000039_000049.mp4
689,playing basketball,Y9yVhh9AtK0,1,11,train,0,Y9yVhh9AtK0_000001_000011.mp4
690,playing basketball,y-fxZWezwQw,26,36,train,0,y-fxZWezwQw_000026_000036.mp4
691,playing basketball,2kHssXnB320,7,17,train,0,2kHssXnB320_000007_000017.mp4
692,playing basketball,qwe6HsVP0Q4,4,14,train,0,qwe6HsVP0Q4_000004_000014.mp4
693,playing basketball,J9B0w3zIwGE,111,121,train,0,J9B0w3zIwGE_000111_000121.mp4
694,playing basketball,oDdRZYSQalc,1,11,train,0,oDdRZYSQalc_000001_000011.mp4
695,playing basketball,tCqGeqkzPhE,31,41,train,0,tCqGeqkzPhE_000031_000041.mp4
696,playing basketball,6yZHPQoL5WA,98,108,train,0,6yZHPQoL5WA_000098_000108.mp4
697,playing basketball,MW1rAWd-kx0,0,10,train,0,MW1rAWd-kx0_000000_000010.mp4
698,playing basketball,1eFZzPSzWY4,33,43,train,0,1eFZzPSzWY4_000033_000043.mp4
699,playing basketball,Sd6jxGNiTBc,72,82,train,0,Sd6jxGNiTBc_000072_000082.mp4
700,playing basketball,DFlhH2eyakw,2,12,train,0,DFlhH2eyakw_000002_000012.mp4
701,playing basketball,46u_L1knFvM,3,13,train,0,46u_L1knFvM_000003_000013.mp4
702,playing basketball,_W0-AMA0BJo,18,28,train,0,_W0-AMA0BJo_000018_000028.mp4
703,playing basketball,qitibRDJSHU,3,13,train,0,qitibRDJSHU_000003_000013.mp4
704,playing basketball,BINLYyC_uSA,2,12,train,0,BINLYyC_uSA_000002_000012.mp4
705,playing basketball,XOhE-V9LzSM,135,145,train,0,XOhE-V9LzSM_000135_000145.mp4
706,playing basketball,3ROuoJJG9tU,21,31,train,0,3ROuoJJG9tU_000021_000031.mp4
707,playing basketball,BD3ztnKOXXs,32,42,train,0,BD3ztnKOXXs_000032_000042.mp4
708,playing basketball,G1mQ4P-RYsA,152,162,train,0,G1mQ4P-RYsA_000152_000162.mp4
709,playing basketball,Aoeou_RySJc,28,38,train,0,Aoeou_RySJc_000028_000038.mp4
710,playing basketball,J3cX0uW0v9E,163,173,train,0,J3cX0uW0v9E_000163_000173.mp4
711,playing basketball,5ZbO8WUUH9I,5,15,train,0,5ZbO8WUUH9I_000005_000015.mp4
712,playing basketball,mevaaT0h4Is,4,14,train,0,mevaaT0h4Is_000004_000014.mp4
713,playing basketball,ciBUwhGZt5E,2,12,train,0,ciBUwhGZt5E_000002_000012.mp4
714,playing basketball,8Fwx-UiI3hQ,307,317,train,0,8Fwx-UiI3hQ_000307_000317.mp4
715,playing basketball,-PuTD6uPGdU,3,13,train,0,-PuTD6uPGdU_000003_000013.mp4
716,playing basketball,NKN9dddqfms,23,33,train,0,NKN9dddqfms_000023_000033.mp4
717,playing basketball,Ff6ptTIkyT4,6,16,train,0,Ff6ptTIkyT4_000006_000016.mp4
718,playing basketball,MOG0xDAXk10,15,25,train,0,MOG0xDAXk10_000015_000025.mp4
719,playing basketball,2fqYeDwFK4I,55,65,train,0,2fqYeDwFK4I_000055_000065.mp4
720,playing basketball,M8_CX0gzj7c,4,14,train,0,M8_CX0gzj7c_000004_000014.mp4
721,playing basketball,PTxpIuE7_uU,229,239,train,0,PTxpIuE7_uU_000229_000239.mp4
722,playing basketball,wrAMhzLywLA,3,13,train,0,wrAMhzLywLA_000003_000013.mp4
723,playing basketball,hOXi-Q8JGTE,138,148,train,0,hOXi-Q8JGTE_000138_000148.mp4
724,playing basketball,Aqjug2ozWzE,1,11,train,0,Aqjug2ozWzE_000001_000011.mp4
725,playing basketball,akOT7lahHlU,1,11,train,0,akOT7lahHlU_000001_000011.mp4
726,playing basketball,mnxXQ_ss3Gw,28,38,train,0,mnxXQ_ss3Gw_000028_000038.mp4
727,playing basketball,ebpFnVIhM4Q,0,10,train,0,ebpFnVIhM4Q_000000_000010.mp4
728,playing basketball,do-_lD7akD4,65,75,train,0,do-_lD7akD4_000065_000075.mp4
729,playing basketball,BNWeyLDjhtk,413,423,train,0,BNWeyLDjhtk_000413_000423.mp4
730,playing basketball,eIRMu8wXd2A,1015,1025,train,0,eIRMu8wXd2A_001015_001025.mp4
731,playing basketball,sOa6V3zKUuk,117,127,train,0,sOa6V3zKUuk_000117_000127.mp4
732,playing basketball,91BtJh7tE7k,4,14,train,0,91BtJh7tE7k_000004_000014.mp4
733,playing basketball,TgmMGhPO16I,4,14,train,0,TgmMGhPO16I_000004_000014.mp4
734,playing basketball,xxqwQhr1WR8,172,182,train,0,xxqwQhr1WR8_000172_000182.mp4
735,playing basketball,1OhETka7a-k,42,52,train,0,1OhETka7a-k_000042_000052.mp4
736,playing basketball,EyV1uxKyqFE,1,11,train,0,EyV1uxKyqFE_000001_000011.mp4
737,playing basketball,a8F_GyU1Nps,56,66,train,0,a8F_GyU1Nps_000056_000066.mp4
738,playing basketball,-NjoVpRpasI,2,12,train,0,-NjoVpRpasI_000002_000012.mp4
739,playing basketball,iHaGM7PZ5hg,260,270,train,0,iHaGM7PZ5hg_000260_000270.mp4
740,playing basketball,DJpcVjpviu0,2,12,train,0,DJpcVjpviu0_000002_000012.mp4
741,playing basketball,ZPuw9XbX8o8,191,201,train,0,ZPuw9XbX8o8_000191_000201.mp4
742,playing basketball,iGjKkC6Jj2A,7,17,train,0,iGjKkC6Jj2A_000007_000017.mp4
743,playing basketball,JbXIzvqmBAA,4,14,train,0,JbXIzvqmBAA_000004_000014.mp4
744,playing basketball,ZwLdI91Xl7Q,40,50,train,0,ZwLdI91Xl7Q_000040_000050.mp4
745,playing basketball,Fn-7F-oUUok,4,14,train,0,Fn-7F-oUUok_000004_000014.mp4
746,playing basketball,v4zlQq8IHiU,38,48,train,0,v4zlQq8IHiU_000038_000048.mp4
747,playing basketball,MGEXHmjF5YM,4,14,train,0,MGEXHmjF5YM_000004_000014.mp4
748,playing basketball,egZS6NZehww,4,14,train,0,egZS6NZehww_000004_000014.mp4
749,playing basketball,31hm6WzNgKE,162,172,train,0,31hm6WzNgKE_000162_000172.mp4
750,playing basketball,MW2UB3Wj8mc,27,37,train,0,MW2UB3Wj8mc_000027_000037.mp4
751,playing basketball,N_Ef_RWW8Yo,182,192,train,0,N_Ef_RWW8Yo_000182_000192.mp4
752,playing basketball,UAt8xqLuLks,1,11,train,1,UAt8xqLuLks_000001_000011.mp4
753,playing basketball,AldofiQ7WgA,7,17,train,0,AldofiQ7WgA_000007_000017.mp4
754,playing basketball,mAlEtWNtPZA,253,263,train,0,mAlEtWNtPZA_000253_000263.mp4
755,playing basketball,NNrsItN5yoo,77,87,train,0,NNrsItN5yoo_000077_000087.mp4
756,playing basketball,LxwWbko-Lzw,26,36,train,0,LxwWbko-Lzw_000026_000036.mp4
757,playing basketball,_qY89gyytj4,36,46,train,0,_qY89gyytj4_000036_000046.mp4
758,playing basketball,f8DQoHmfF7o,62,72,train,0,f8DQoHmfF7o_000062_000072.mp4
759,playing basketball,6BfsqkE2wqc,68,78,train,0,6BfsqkE2wqc_000068_000078.mp4
760,playing basketball,iJqGq1TbSbA,71,81,train,1,iJqGq1TbSbA_000071_000081.mp4
761,playing basketball,27OkkOFyt2M,27,37,train,0,27OkkOFyt2M_000027_000037.mp4
762,playing basketball,66f_BYTaLdI,173,183,train,0,66f_BYTaLdI_000173_000183.mp4
763,playing basketball,zYedz70cH6E,22,32,train,0,zYedz70cH6E_000022_000032.mp4
764,playing basketball,FiF3isHXfs0,106,116,train,0,FiF3isHXfs0_000106_000116.mp4
765,playing basketball,ke5G0LB2MDw,277,287,train,0,ke5G0LB2MDw_000277_000287.mp4
766,playing basketball,ke2xVVgcauI,8,18,train,0,ke2xVVgcauI_000008_000018.mp4
767,playing basketball,J_yUZWj0lrk,21,31,train,0,J_yUZWj0lrk_000021_000031.mp4
768,playing basketball,o-bTz_UiEtM,51,61,train,0,o-bTz_UiEtM_000051_000061.mp4
769,playing basketball,v9ogtiDIJjk,4,14,train,0,v9ogtiDIJjk_000004_000014.mp4
770,playing basketball,c9Vuhwzi36M,29,39,train,0,c9Vuhwzi36M_000029_000039.mp4
771,playing basketball,sR2VCMtf38Q,215,225,train,0,sR2VCMtf38Q_000215_000225.mp4
772,playing basketball,V3evSjRIaqo,88,98,train,0,V3evSjRIaqo_000088_000098.mp4
773,playing basketball,LGe7P2t2mcA,7,17,train,0,LGe7P2t2mcA_000007_000017.mp4
774,playing basketball,oCTJAML182M,5,15,train,0,oCTJAML182M_000005_000015.mp4
775,playing basketball,mZSlaT1sJbc,186,196,train,0,mZSlaT1sJbc_000186_000196.mp4
776,playing basketball,tJcJr5Gl-vM,27,37,train,0,tJcJr5Gl-vM_000027_000037.mp4
777,playing basketball,Nxfo2-o5OvA,14,24,train,0,Nxfo2-o5OvA_000014_000024.mp4
778,playing basketball,7dd54xBt1d0,1959,1969,train,0,7dd54xBt1d0_001959_001969.mp4
779,playing basketball,NJAXo4lMclI,1,11,train,0,NJAXo4lMclI_000001_000011.mp4
780,playing basketball,-mH7NMpapqk,1,11,train,0,-mH7NMpapqk_000001_000011.mp4
781,playing basketball,baaPNYcQ6Lo,27,37,train,0,baaPNYcQ6Lo_000027_000037.mp4
782,playing basketball,KICDIp0RlHE,2,12,train,0,KICDIp0RlHE_000002_000012.mp4
783,playing basketball,MF7iHADeJao,2,12,train,0,MF7iHADeJao_000002_000012.mp4
784,playing basketball,aS-HvOH_qY8,82,92,train,0,aS-HvOH_qY8_000082_000092.mp4
785,playing basketball,OEpbHTWfmzM,2,12,train,0,OEpbHTWfmzM_000002_000012.mp4
786,playing basketball,dSEOoD4bELI,51,61,train,0,dSEOoD4bELI_000051_000061.mp4
787,playing basketball,hooWv7rTWts,245,255,train,0,hooWv7rTWts_000245_000255.mp4
788,playing paintball,A12NQAdRUO0,111,121,train,0,A12NQAdRUO0_000111_000121.mp4
789,playing paintball,BKcFNj5kW5A,71,81,train,0,BKcFNj5kW5A_000071_000081.mp4
790,playing paintball,B1WO6wBzF7U,111,121,train,0,B1WO6wBzF7U_000111_000121.mp4
791,playing paintball,0yEy6vbj7T0,187,197,train,0,0yEy6vbj7T0_000187_000197.mp4
792,playing paintball,NKGH7vR3hnw,35,45,train,0,NKGH7vR3hnw_000035_000045.mp4
793,playing paintball,ofkvWOYwZL0,33,43,train,0,ofkvWOYwZL0_000033_000043.mp4
794,playing paintball,5oW3fE8-4_w,35,45,train,0,5oW3fE8-4_w_000035_000045.mp4
795,playing paintball,S3biRFWha58,222,232,train,1,S3biRFWha58_000222_000232.mp4
796,playing paintball,EFFR_QEuDNc,10,20,train,0,EFFR_QEuDNc_000010_000020.mp4
797,playing paintball,R81hpqwrUJg,315,325,train,0,R81hpqwrUJg_000315_000325.mp4
798,playing paintball,iwQTHtCCUBA,70,80,train,0,iwQTHtCCUBA_000070_000080.mp4
799,playing paintball,EYJdto9ibco,380,390,train,0,EYJdto9ibco_000380_000390.mp4
800,playing paintball,o6GV-V3PTyE,105,115,train,0,o6GV-V3PTyE_000105_000115.mp4
801,playing paintball,N0lOmzlssp4,0,10,train,1,N0lOmzlssp4_000000_000010.mp4
802,playing paintball,qLGKkkH2JCQ,70,80,train,1,qLGKkkH2JCQ_000070_000080.mp4
803,playing paintball,8Yd9usMf_7s,24,34,train,0,8Yd9usMf_7s_000024_000034.mp4
804,playing paintball,O6aNd6Os_z0,78,88,train,0,O6aNd6Os_z0_000078_000088.mp4
805,playing paintball,skIcdpca-Yw,269,279,train,0,skIcdpca-Yw_000269_000279.mp4
806,playing paintball,7x71dLCw65Q,21,31,train,0,7x71dLCw65Q_000021_000031.mp4
807,playing paintball,XZw6-SIOOUQ,52,62,train,0,XZw6-SIOOUQ_000052_000062.mp4
808,playing paintball,SZtm9VZsv4Q,21,31,train,0,SZtm9VZsv4Q_000021_000031.mp4
809,playing paintball,yIB-ipHWVVg,33,43,train,0,yIB-ipHWVVg_000033_000043.mp4
810,playing paintball,xjDtuIi13wo,0,10,train,0,xjDtuIi13wo_000000_000010.mp4
811,playing paintball,neCfbGTstcs,25,35,train,0,neCfbGTstcs_000025_000035.mp4
812,playing paintball,bCPBZKd8ytQ,77,87,train,0,bCPBZKd8ytQ_000077_000087.mp4
813,playing paintball,WYs9NyaCOQY,5,15,train,0,WYs9NyaCOQY_000005_000015.mp4
814,playing paintball,bXryX-XzeW8,4,14,train,0,bXryX-XzeW8_000004_000014.mp4
815,playing paintball,1-Yezrc1Yig,15,25,train,0,1-Yezrc1Yig_000015_000025.mp4
816,playing paintball,9k39HZ4NiV0,107,117,train,0,9k39HZ4NiV0_000107_000117.mp4
817,playing paintball,Ix1jvqTKu_o,0,10,train,0,Ix1jvqTKu_o_000000_000010.mp4
818,playing paintball,zEGh456dIvI,112,122,train,1,zEGh456dIvI_000112_000122.mp4
819,playing paintball,RTVptOI_g1I,45,55,train,0,RTVptOI_g1I_000045_000055.mp4
820,playing paintball,mlBGAgXkkSA,3,13,train,0,mlBGAgXkkSA_000003_000013.mp4
821,playing paintball,iUzbsKxzJYU,155,165,train,0,iUzbsKxzJYU_000155_000165.mp4
822,playing paintball,HhoGgUr-5FM,6,16,train,1,HhoGgUr-5FM_000006_000016.mp4
823,playing paintball,1-Y5z-CE_B0,9,19,train,0,1-Y5z-CE_B0_000009_000019.mp4
824,playing paintball,KgaJJIe6emU,365,375,train,0,KgaJJIe6emU_000365_000375.mp4
825,playing paintball,9aSstacvrFE,264,274,train,1,9aSstacvrFE_000264_000274.mp4
826,playing paintball,RmXB-IJqgDc,2,12,train,0,RmXB-IJqgDc_000002_000012.mp4
827,playing paintball,9UIsgTy6c_0,7,17,train,0,9UIsgTy6c_0_000007_000017.mp4
828,playing paintball,7gWkfDGz-3k,67,77,train,0,7gWkfDGz-3k_000067_000077.mp4
829,playing paintball,GPSCvuSDa00,0,10,train,0,GPSCvuSDa00_000000_000010.mp4
830,playing paintball,-KSlNTNJDxo,9,19,train,0,-KSlNTNJDxo_000009_000019.mp4
831,playing paintball,EXebFJ36_Zw,1,11,train,0,EXebFJ36_Zw_000001_000011.mp4
832,playing paintball,EKRhRo_f_18,90,100,train,0,EKRhRo_f_18_000090_000100.mp4
833,playing paintball,Y4Fy_2nRpK0,28,38,train,0,Y4Fy_2nRpK0_000028_000038.mp4
834,playing paintball,iz5i8p_cMow,59,69,train,0,iz5i8p_cMow_000059_000069.mp4
835,playing paintball,cz6tntbastQ,197,207,train,0,cz6tntbastQ_000197_000207.mp4
836,playing paintball,q6mn5AuBY_g,46,56,train,0,q6mn5AuBY_g_000046_000056.mp4
837,playing paintball,VoAclAyOO-k,10,20,train,0,VoAclAyOO-k_000010_000020.mp4
838,playing paintball,wKZ69rbZ8FA,4,14,train,0,wKZ69rbZ8FA_000004_000014.mp4
839,playing paintball,wp0E4ci-nlA,825,835,train,0,wp0E4ci-nlA_000825_000835.mp4
840,playing paintball,efD9wexP1D4,29,39,train,0,efD9wexP1D4_000029_000039.mp4
841,playing paintball,M7oCPwFkQUM,61,71,train,0,M7oCPwFkQUM_000061_000071.mp4
842,playing paintball,gYqDIEe4oZ8,37,47,train,0,gYqDIEe4oZ8_000037_000047.mp4
843,playing paintball,ItUrRJ2tQIo,215,225,train,0,ItUrRJ2tQIo_000215_000225.mp4
844,playing paintball,bSK1Gs8vumw,44,54,train,0,bSK1Gs8vumw_000044_000054.mp4
845,playing paintball,et2iRmElcfU,44,54,train,0,et2iRmElcfU_000044_000054.mp4
846,playing paintball,DVB07V6qPfs,45,55,train,0,DVB07V6qPfs_000045_000055.mp4
847,playing paintball,oaE_Uu46yQI,268,278,train,0,oaE_Uu46yQI_000268_000278.mp4
848,playing paintball,j9nmN_rRRH8,29,39,train,0,j9nmN_rRRH8_000029_000039.mp4
